,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2020-07-22,3.6732,77.100002,106.958654,481.616225,1.79476,558.294996,71.71255,1.400756,1.8,1.7025,1.690417,2.0,84.783609,1.690448,0.377013,1926.772261,1.0,1.384142,6.904262,5.119404,1.0,0.000105,74.534475,11.447005,2.382328,2.015454,1.341545,1968.11208,0.929519,0.02806,767.899169,7.016216,7.0002,3623.44064,581.006008,1.0,25.75,95.559999,22.783,178.007229,6.432194,58.421338,127.628578,15.989767,15.003098,35.218971,0.864304,2.13225,0.785238,0.785238,3.06,0.785238,5.771507,0.785238,51.82,9629.206629,7.696482,209.064656,7.75225,24.874091,6.500377,110.65699,300.817498,14709.99989,3.41891,0.785238,74.60185,1191.992105,42104.999685,136.399999,0.785238,145.895365,0.709,107.164999,107.995727,77.031883,4098.152925,425.299864,899.999993,1197.359991,0.30687,0.833251,413.135495,9056.225965,1512.391821,185.750118,199.349975,16.507804,1.391666,9.450036,16.874883,3839.178277,53.234551,1385.812719,2844.238863,7.982991,356.999997,37.989728,40.052204,15.4,736.75046,22.3706,4.2495,70.593997,16.46,387.138639,34.682913,9.156125,119.254808,1.501502,0.38497,1.0,3.499285,3.463083,49.375251,167.936475,3.821339,6952.687888,3.64075,4.1804,101.649999,71.220299,955.59858,3.750361,8.305098,17.644059,55.35,8.8716,1.385373,0.785238,9757.499989,580.284076,7.458,130.259999,21672.936522,21.505,8.749276,513.217283,16.45326,31.618,10.297627,3.51,2.7995,2.272561,6.846232,6.762258,29.441,2319.999983,27.789149,3694.516701,1.0,43.369474,10209.960757,248487.640385,228529.36185,23183.349599,114.999274,2.62759,566.946413,0.04364,0.000535,2.70255,0.717764,566.946413,0.000463,103.13893,0.001076,250.349959,16.451419,18.217993,321.999997
2020-07-23,3.673002,77.150033,106.775046,481.616435,1.795898,557.96024,71.757731,1.406358,1.8,1.7025,1.688754,2.000001,84.837544,1.684622,0.377036,1927.797164,1.0,1.385412,6.908494,5.212002,1.0,0.000104,74.68617,11.486785,2.389156,2.016683,1.339771,1953.227799,0.925136,0.028053,770.401146,7.011271,7.004103,3634.035904,582.019206,1.0,25.750011,95.550041,22.683486,178.100006,6.415476,58.461612,127.680092,15.989007,15.002878,35.200015,0.861878,2.138201,0.784804,0.784804,3.065001,0.784804,5.785003,0.784804,51.800022,9634.293839,7.701317,209.154446,7.75143,24.92001,6.483475,110.58858,298.653332,14598.709457,3.413741,0.784804,74.849832,1192.844449,42105.018109,136.040058,0.784804,145.573088,0.709001,106.831046,108.000047,77.019168,4102.065391,424.92513,900.000387,1201.650517,0.306797,0.833751,413.884329,9066.113902,1513.889807,185.868096,199.300132,16.546044,1.386356,9.446065,16.765971,3825.001645,53.132665,1378.192744,2844.248978,7.988157,357.000153,37.984648,39.90175,15.410007,738.570925,22.477087,4.258502,70.640023,16.540007,388.093981,34.560015,9.212455,119.497685,1.506418,0.385002,1.0,3.515972,3.445001,49.510021,167.953581,3.79951,6960.993044,3.640752,4.165301,101.360044,71.335631,955.082877,3.750519,8.314854,17.64514,55.375024,8.854411,1.385576,0.784804,9760.003987,580.262581,7.458003,130.260056,21672.946005,21.395009,8.754559,513.026473,16.555096,31.710013,10.312572,3.502502,2.784501,2.268931,6.84238,6.76637,29.444013,2322.000999,27.88198,3704.801927,1.0,43.116567,10225.004397,248487.749112,236824.390662,23150.988492,114.999176,2.632097,565.354917,0.044082,0.000529,2.702551,0.716521,565.354917,0.000465,102.849405,0.001089,250.300161,16.634536,18.164133,322.000139
2020-07-24,3.673,77.049995,106.349996,481.61621,1.794332,561.759979,71.839697,1.40746,1.8005,1.7025,1.687865,2.0,84.768939,1.678815,0.377098,1925.499928,1.0,1.386384,6.902551,5.23055,1.0,0.000105,74.797415,11.543201,2.387984,2.014998,1.341745,1960.999926,0.92062,0.028161,774.200372,7.019599,7.0173,3645.814956,581.362698,1.0,25.749999,95.559997,22.525399,178.049993,6.3841,58.584997,127.960157,15.989979,15.00295,35.249999,0.857924,2.131,0.781769,0.781769,3.075,0.781769,5.78,0.781769,51.799998,9619.999636,7.692274,208.973339,7.75145,24.91,6.452399,110.653649,296.822489,14602.749449,3.41272,0.781769,74.724697,1190.499955,42104.998409,135.589995,0.781769,145.318252,0.709,106.142462,107.849547,77.101831,4099.999845,423.349931,899.999966,1201.589955,0.306459,0.833045,414.08084,9069.999658,1512.927717,185.681886,199.300038,16.46,1.39,9.4075,16.75051,3819.999856,52.963192,1366.246418,2844.205703,7.980963,356.999986,37.729999,40.150821,15.409999,737.499972,22.285599,4.2625,70.649985,16.46,387.499985,34.599998,9.1603,119.676015,1.504552,0.385002,1.0,3.5345,3.4225,49.33489,167.449994,3.7792,6966.53002,3.641,4.144799,100.919996,71.670098,952.499964,3.750723,8.314849,17.644914,55.324998,8.836377,1.38275,0.781769,9764.999538,580.999978,7.458,130.259995,21672.935865,21.374999,8.746418,512.92806,16.46,31.628209,10.303773,3.5,2.7855,2.276172,6.846294,6.760589,29.464499,2324.999912,27.799974,3693.668417,1.0,42.619694,10214.999614,248487.632853,236800.352062,23035.256471,114.994586,2.64241,562.76097,0.043927,0.000526,2.70255,0.716014,562.76097,0.000452,102.377514,0.00109,250.350057,16.66552,18.133521,321.999988
2020-07-25,3.673,77.049994,106.349994,481.616199,1.794332,561.759966,71.839695,1.407459,1.8005,1.7025,1.687864,2.0,84.768937,1.678815,0.377098,1925.499882,1.0,1.386384,6.902551,5.230549,1.0,0.000103,74.797413,11.543201,2.387984,2.014998,1.341545,1960.99988,0.920697,0.028154,774.200354,7.019599,7.017299,3645.814871,581.362684,1.0,25.749999,95.559994,22.525399,178.049989,6.3841,58.584996,127.960154,15.989978,15.003118,35.249998,0.85789,2.131,0.781769,0.781769,3.075,0.781769,5.78,0.781769,51.799997,9619.99941,7.692274,208.973334,7.751449,24.909999,6.4524,110.653647,296.822482,14602.749105,3.41272,0.781769,74.724695,1190.499927,42128.677593,135.589992,0.781769,145.318248,0.709,106.14246,107.849545,77.101832,4099.999749,423.349921,899.999945,1201.589927,0.306459,0.833046,414.08083,9069.999444,1512.927682,185.681881,199.300033,16.459999,1.39,9.4075,16.75051,3819.999766,52.96319,1366.246386,2845.367296,7.980962,356.999978,37.729998,40.150821,15.409999,737.499955,22.285599,4.2625,70.649983,16.459999,387.499976,34.599998,9.160299,119.676012,1.504551,0.385002,1.0,3.5345,3.4225,49.334889,167.44999,3.7792,6966.529856,3.640999,4.144799,100.919994,71.670096,952.499942,3.750724,8.314849,17.644913,55.324996,8.836377,1.38275,0.781769,9764.999571,580.999964,7.457999,130.259992,21672.935355,21.374998,8.746418,512.927995,16.459999,31.628208,10.303772,3.499999,2.7855,2.276172,6.846294,6.760589,29.464498,2324.999858,27.799973,3693.66833,1.0,42.619693,10214.999374,248487.627002,236800.346486,23035.255928,114.4914,2.655813,562.739244,0.043927,0.000526,2.70255,0.716014,562.739244,0.000452,102.373562,0.00109,250.350051,16.665519,18.133521,321.99998
2020-07-26,3.672994,77.054645,106.643059,481.616385,1.794332,561.760183,71.864992,1.409376,1.800501,1.702501,1.687866,2.000001,84.768969,1.678334,0.377077,1925.950615,1.0,1.386384,6.902553,5.231816,1.0,0.0001,74.797442,11.543205,2.387985,2.014999,1.342363,1952.645542,0.921255,0.028154,774.200617,7.016556,7.017302,3647.013115,581.362909,1.0,25.750008,95.560031,22.523208,177.976065,6.387361,58.437467,127.960371,15.995268,15.003124,35.212424,0.858161,2.13669,0.781656,0.781656,3.075001,0.781656,5.790755,0.781656,51.800017,9631.766113,7.692277,208.973415,7.751743,24.873295,6.452377,110.65369,297.145097,14572.294227,3.412481,0.781656,74.734887,1192.228635,42105.013695,135.846096,0.781656,145.318305,0.709,105.983463,107.834064,77.101862,4093.112682,423.350084,900.000293,1201.590366,0.306458,0.833046,414.08099,9060.192879,1513.442712,185.681954,199.300111,16.613882,1.383871,9.426955,16.698636,3838.658468,52.963211,1366.246914,2845.300977,7.980965,357.000116,36.993685,40.150287,15.410005,739.135214,22.303982,4.262501,70.646016,16.460005,386.713587,34.697307,9.128803,119.676058,1.50607,0.385002,1.0,3.524489,3.479411,49.351001,167.818058,3.782963,6966.53255,3.640728,4.150339,100.920033,71.685241,956.746723,3.750701,8.280418,17.64492,55.325018,8.839498,1.383011,0.781656,9765.003346,579.374259,7.458002,130.260042,21672.943733,21.375007,8.746421,512.848193,16.645692,31.651304,10.303777,3.500001,2.785501,2.276173,6.844857,6.760591,29.463581,2323.075225,27.799984,3693.669758,1.0,42.591817,10213.474272,248487.723061,236800.438027,23042.74755,114.49144,2.655744,562.916476,0.043512,0.000524,2.702551,0.716014,562.916476,0.000448,102.405804,0.001081,250.350148,16.687162,18.133528,322.000105
2020-07-27,3.672953,76.999995,105.722558,481.616193,1.795377,561.759959,72.000895,1.396769,1.800749,1.7025,1.668227,2.0,84.812346,1.6646,0.377032,1927.004099,1.0,1.379307,6.906431,5.1451,1.0,8.9e-05,74.772944,11.411378,2.391419,2.016121,1.334365,1958.464001,0.919653,0.028067,768.400149,6.997569,6.99585,3682.443287,581.695919,1.0,25.749998,100.349993,22.256035,178.04965,6.3274,58.149218,127.841523,15.985099,15.002915,35.234347,0.850078,2.1277,0.775684,0.775684,3.085,0.775684,5.781698,0.775684,51.809997,9634.608101,7.696605,209.101061,7.75135,24.875798,6.38781,111.118209,294.20711,14490.337218,3.41403,0.775684,74.801656,1192.234117,42104.996966,134.68999,0.775684,145.634569,0.709,105.321493,107.789993,77.08088,4101.493555,423.349917,899.999935,1195.809914,0.30608,0.833504,414.918153,9060.793091,1513.36085,185.78799,199.250019,16.574165,1.382154,9.365121,16.718311,3837.05252,52.43562,1360.27706,2844.236829,7.985499,356.999974,38.014383,39.701365,15.399999,740.332967,21.938555,4.2525,70.617491,16.709999,389.040102,34.520141,9.08468,119.636643,1.494611,0.38501,1.0,3.527536,3.500517,49.200497,166.870444,3.73377,6934.909776,3.641,4.102299,100.054992,71.571295,956.244922,3.750308,8.280414,17.644957,55.299996,8.723999,1.378181,0.775684,9757.49948,580.392078,7.458,130.25999,21672.935122,21.274998,8.751279,512.146336,16.490998,31.469998,10.317127,3.51,2.768499,2.27826,6.873166,6.764415,29.311998,2324.999833,27.736948,3695.752603,1.0,42.549961,10212.915194,248487.624336,241752.893662,23108.493876,115.002867,2.634905,557.614444,0.040043,0.000513,2.70255,0.713976,557.614444,0.000432,101.441258,0.001046,250.349943,16.413749,18.133229,321.999977
2020-07-28,3.6732,76.857718,105.595725,481.616283,1.794857,555.515063,72.078655,1.397625,1.800001,1.7025,1.666032,2.0,84.785585,1.6685,0.376968,1927.104966,1.0,1.378979,6.904278,5.153601,1.0,9.1e-05,74.814376,11.434013,2.414614,2.015486,1.338265,1965.059334,0.917898,0.028013,766.300088,7.008186,7.000801,3681.296251,581.518276,1.0,25.750003,94.37501,22.421403,178.002771,6.351301,58.444491,127.854148,15.981502,15.002979,35.237842,0.8532,2.1277,0.773515,0.773515,3.090001,0.773515,5.780597,0.773515,51.810006,9629.735034,7.699228,209.062029,7.750651,24.894038,6.403936,111.057932,296.115034,14572.756808,3.41248,0.773515,74.908509,1192.212013,42105.004817,135.320016,0.773515,146.984903,0.709,105.094762,107.790012,77.046394,4099.973683,419.800344,900.000103,1199.350205,0.305988,0.833284,415.253484,9065.293224,1513.159468,185.698898,199.250056,16.535276,1.381933,9.368332,16.764553,3834.785572,52.568046,1360.285133,2844.384613,7.981619,357.000041,37.996643,40.145025,15.400002,740.359115,21.945802,4.2515,70.737507,16.560002,388.354874,34.700725,9.119096,119.701035,1.502043,0.384978,1.0,3.515306,3.519374,49.194786,166.425966,3.765525,6933.392393,3.640751,4.1237,100.330012,72.525108,956.032424,3.751521,8.280416,17.658351,55.300006,8.776731,1.37922,0.773515,9757.501348,581.04497,7.458001,130.260015,21672.939163,21.000003,8.749394,511.940889,16.533807,31.476965,10.311219,3.51,2.765001,2.26997,6.935304,6.762274,29.325004,2325.000266,27.700342,3692.616044,1.0,42.477662,10205.591081,248487.670667,244773.232182,23214.414788,114.94798,2.633249,559.662576,0.041327,0.000511,2.702551,0.711587,559.662576,0.000437,101.813854,0.001049,250.300082,16.527448,18.22312,322.000037
2020-07-29,3.672999,76.849983,105.566663,481.616123,1.797083,557.916878,72.194969,1.391207,1.8,1.702499,1.666947,1.999999,84.892539,1.660394,0.376966,1929.193458,1.0,1.377402,6.922925,5.170199,1.0,8.9e-05,74.760861,11.4288,2.424955,2.018,1.333735,1966.921346,0.912106,0.027823,757.400375,6.996502,7.001798,3712.504275,582.242495,1.0,25.749995,94.14998,22.212895,178.189477,6.312599,58.480039,127.696555,15.970997,15.002924,35.142503,0.848148,2.124099,0.769691,0.769691,3.085,0.769691,5.78195,0.769691,51.799989,9634.986771,7.708834,209.291756,7.750323,24.911541,6.356711,111.532489,292.903497,14503.196763,3.403519,0.769691,74.811684,1193.110146,42105.820884,134.859971,0.769691,147.324133,0.708999,104.963477,107.699977,77.160069,4097.835441,419.000137,899.999804,1190.854741,0.305907,0.83432,418.307348,9071.603318,1513.225875,185.96364,199.274904,16.522134,1.381021,9.353158,16.552273,3832.691966,52.253293,1369.076032,2844.47918,7.992004,356.999922,37.897002,39.699991,15.409997,739.90714,21.979303,4.242999,70.799984,16.554996,387.137797,34.667978,9.029393,119.617449,1.500167,0.385033,1.0,3.513302,3.489574,49.099989,166.899258,3.737187,6954.934311,3.640749,4.099799,99.764978,72.526084,955.887494,3.751082,8.25576,17.931445,55.299988,8.724598,1.373659,0.769691,9754.997966,580.884379,7.457998,130.259972,21672.931963,20.999996,8.760833,511.965412,16.510339,31.414993,10.326769,3.509999,2.749,2.271011,6.975127,6.770788,29.259994,2319.999495,27.696576,3694.270091,1.0,42.396807,10217.6457,248487.588119,249168.140107,23093.162078,114.966952,2.633627,556.348857,0.041145,0.000508,2.702549,0.711556,556.348857,0.000462,101.211022,0.001075,250.299999,16.547497,18.280984,321.99993
2020-07-30,3.6732,76.8,105.300169,481.616198,1.794706,552.919966,72.263096,1.389491,1.8,1.7025,1.66467,2.0,84.782005,1.65291,0.376936,1926.045651,1.0,1.375436,6.903906,5.1553,1.0,8.9e-05,74.747291,11.519022,2.444017,2.015406,1.34185,1967.008589,0.909202,0.027505,761.500973,6.999419,7.0088,3673.915818,581.487617,1.0,25.749998,93.949994,22.144077,178.008476,6.282636,58.47242,127.813916,15.965399,15.002885,35.144131,0.844011,2.1214,0.763512,0.763512,3.095,0.763512,5.772435,0.763512,51.809997,9634.030559,7.698783,209.149706,7.750099,24.90425,6.318899,111.023925,291.269559,14546.145226,3.40793,0.763512,74.876496,1192.173567,42104.997375,134.719992,0.763512,147.01246,0.709,104.720327,107.739993,76.654371,4095.448985,417.94984,899.999944,1189.739926,0.305846,0.833177,421.708956,9064.627823,1512.53852,185.621614,199.25002,16.559999,1.37839,9.341781,16.57697,3831.134518,52.442312,1364.787076,2846.617195,7.981615,356.999978,37.832894,39.999997,15.399999,740.341423,22.02244,4.239499,70.799996,16.559999,387.953273,34.653604,9.073403,119.595689,1.49339,0.384995,1.0,3.504855,3.479807,49.133636,167.144642,3.721729,6948.897686,3.641,4.0793,99.289994,73.356496,956.244427,3.750374,8.239468,17.783124,55.299997,8.697372,1.372135,0.763512,9804.637425,580.859445,7.458,130.259992,21380.841631,20.899999,8.748829,511.806305,16.559999,31.349998,10.310831,3.5,2.7485,2.272027,6.985019,6.761937,29.296998,2324.639855,27.681014,3685.41164,1.0,42.523031,10213.113416,248487.62675,249366.763755,22983.34909,114.119427,2.610424,553.634775,0.042609,0.000511,2.70255,0.710743,553.634775,0.00048,100.717276,0.001102,250.349945,16.76418,18.257212,321.99998
2020-07-31,3.672949,76.699968,105.299962,481.616056,1.795762,552.919803,72.376374,1.400795,1.799999,1.7025,1.64987,1.999999,84.827582,1.653791,0.376984,1927.499314,1.0,1.372203,6.913051,5.222648,1.0,8.8e-05,74.734662,11.539143,2.448488,2.0059,1.341145,1965.9993,0.913471,0.027562,756.700758,6.988644,6.975198,3742.574647,583.938959,1.0,25.749991,93.849966,22.287292,178.049936,6.323697,58.579979,127.949954,15.986412,15.003095,35.249987,0.848982,2.1225,0.764213,0.764213,3.089999,0.764213,5.764998,0.764213,51.799981,9614.996576,7.711146,209.48861,7.750423,24.949991,6.31618,110.832372,292.152896,14700.044766,3.404699,0.764213,74.929873,1189.999576,42104.985007,135.849952,0.764213,147.16549,0.708999,105.838963,107.759961,76.654349,4099.99854,418.249614,899.99968,1194.389575,0.305616,0.833717,421.969484,9069.99677,1514.49946,185.682175,199.274966,16.64302,1.379999,9.319997,16.544055,3801.998646,52.027591,1365.606096,2847.218742,7.98573,356.999873,37.499987,39.549986,15.409995,742.312003,22.283041,4.239998,70.849971,16.559994,388.179862,34.449988,9.107497,119.574779,1.508101,0.384997,1.0,3.531999,3.479998,49.179614,167.629941,3.748048,6950.072335,3.640999,4.103749,99.779964,74.389973,952.499661,3.750566,8.25307,17.798958,55.29998,8.778472,1.374799,0.764213,9804.634488,584.499792,7.457997,130.259953,21380.835351,20.899992,8.754234,512.089464,16.649256,31.27642,10.319682,3.509999,2.755499,2.273549,6.972497,6.765979,29.32499,2326.031172,27.715953,3689.634457,1.0,42.360877,10194.99637,248487.553759,258330.926204,23179.991746,114.035403,2.606925,556.895815,0.040997,0.000506,2.702549,0.709334,556.895815,0.000477,101.310525,0.001103,250.349977,17.068844,18.268917,321.999885
2020-08-01,3.672949,76.699968,105.299962,481.616056,1.795762,552.919803,72.376374,1.400795,1.799999,1.7025,1.64987,1.999999,84.827582,1.653791,0.376984,1927.499314,1.0,1.372203,6.913051,5.222648,1.0,8.5e-05,74.734662,11.539143,2.448488,2.0059,1.341145,1965.9993,0.913471,0.027547,756.700758,6.988644,6.975198,3742.574647,583.938959,1.0,25.749991,93.849966,22.287292,178.049936,6.323697,58.579979,127.949954,15.986412,15.003114,35.249987,0.848982,2.1225,0.764213,0.764213,3.089999,0.764213,5.764998,0.764213,51.799981,9614.996576,7.711146,209.48861,7.750423,24.949991,6.31618,110.832372,292.152896,14700.044766,3.404699,0.764213,74.929873,1189.999576,42104.985007,135.849952,0.764213,147.16549,0.708999,105.838963,107.759961,76.65435,4099.99854,418.249614,899.99968,1194.389575,0.305616,0.833717,421.969484,9069.99677,1514.49946,185.682175,199.274966,16.64302,1.379999,9.319997,16.544055,3801.998646,52.027591,1365.606096,2847.735092,7.98573,356.999873,37.499987,39.549986,15.409995,742.312003,22.283041,4.239998,70.849971,16.559994,388.179862,34.449988,9.107497,119.574779,1.508101,0.384997,1.0,3.531999,3.479998,49.179614,167.629941,3.748048,6950.072335,3.640999,4.103749,99.779964,74.389973,952.499661,3.750566,8.25307,17.798958,55.29998,8.778472,1.374799,0.764213,9807.134763,584.499792,7.457997,130.259953,21380.835351,20.899992,8.754234,512.087611,16.649256,31.27642,10.319682,3.509999,2.755499,2.273549,6.972497,6.765979,29.32499,2326.031172,27.715953,3689.634457,1.0,42.360877,10194.99637,248487.553759,258330.926204,23179.991746,113.66257,2.601977,556.895815,0.040997,0.000506,2.702549,0.709334,556.895815,0.000477,101.310525,0.001103,250.349977,17.068844,18.268917,321.999885
2020-08-02,3.672986,76.710516,104.949405,481.616224,1.795762,576.974996,72.28741,1.398915,1.8,1.7025,1.651305,2.0,84.827612,1.658322,0.376983,1927.779944,1.0,1.372204,6.913053,5.216312,1.0,9e-05,74.735,11.539147,2.448488,2.005902,1.339879,1963.669038,0.913181,0.027547,756.699117,6.98824,6.9752,3737.890508,583.939163,1.0,25.75,93.849999,22.262019,178.098204,6.3138,58.586395,128.225017,15.966629,15.003119,34.989201,0.847846,2.12228,0.763365,0.763365,3.09,0.763365,5.772586,0.763365,51.8,9635.621052,7.711148,209.488682,7.75026,24.906745,6.316106,110.83241,291.964998,14612.614451,3.40178,0.763365,74.928004,1192.600383,42104.999697,135.476184,0.763365,147.165542,0.709,105.788351,107.741679,76.654377,4101.880793,418.24976,899.999993,1193.999957,0.305626,0.833717,421.969631,9064.529385,1516.373337,185.682239,199.275035,16.968454,1.371443,9.318963,16.613448,3823.686576,52.020147,1365.606572,2847.740121,7.985732,356.999997,37.820913,39.550708,15.409999,743.387338,22.265023,4.24,70.853998,17.009999,386.505768,34.642253,9.07625,119.574821,1.506365,0.384998,1.0,3.522428,3.477906,49.097055,167.494509,3.742275,6950.07476,3.645222,4.091636,99.779999,74.255537,955.609942,3.7508,8.253073,17.949482,55.3,8.76723,1.37451,0.763365,9807.138184,581.06003,7.458,130.259999,21380.84281,20.9,8.754238,511.627789,16.965616,31.270718,10.319685,3.51,2.7555,2.273578,6.974486,6.765981,29.340999,2326.039196,27.715962,3689.635744,1.0,42.470525,10199.523841,248487.640454,258752.820722,23288.828881,113.662442,2.601979,556.150272,0.04058,0.000504,2.70255,0.709334,556.150272,0.000478,101.174895,0.001097,250.350064,17.056893,18.268923,321.999997
2020-08-03,3.673201,76.825026,105.164626,481.616323,1.793668,582.762115,72.455114,1.405337,1.8,1.702501,1.666927,2.0,84.733545,1.664487,0.377025,1927.157376,1.0,1.376316,6.899989,5.320002,1.0,8.9e-05,74.865738,11.653474,2.440266,2.014233,1.339586,1978.410318,0.917681,0.027596,757.699638,6.983909,6.980902,3721.970691,584.574217,1.0,25.750005,94.170019,22.342954,177.923935,6.331971,58.830146,128.662546,15.970991,15.002971,35.254674,0.850292,2.1341,0.764747,0.764747,3.085,0.764747,5.76948,0.764747,51.80001,9628.718855,7.704438,209.050943,7.750482,24.900005,6.356773,110.758115,293.041391,14579.775884,3.410631,0.764747,75.132315,1191.967965,42105.00833,136.050027,0.764747,147.393401,0.709,106.033354,107.860021,76.698391,4119.614793,418.65024,900.000178,1192.755236,0.30613,0.832744,422.393085,9065.514379,1514.211833,185.465621,199.275076,17.221259,1.379927,9.352249,16.514011,3826.823876,52.386585,1364.011845,2846.039903,7.97699,357.000071,37.859124,39.7007,15.410003,740.179458,22.649498,4.225001,70.87401,17.200003,383.984534,34.808573,9.13151,119.785226,1.512435,0.385035,1.0,3.535857,3.503653,49.103382,167.027352,3.751796,6916.732096,3.640751,4.1084,100.01002,73.051014,955.005149,3.750522,8.232685,17.81474,55.300011,8.749237,1.376902,0.764747,9804.640098,580.253248,7.458002,130.260025,21380.847194,20.900004,8.743343,512.636145,17.224027,31.202626,10.302862,3.510001,2.730751,2.277726,6.964857,6.758088,29.360005,2324.155884,27.774217,3682.357607,1.0,42.396825,10199.626932,248487.691403,258740.373774,23107.488476,114.026131,2.611483,557.755262,0.041262,0.000507,2.702551,0.709263,557.755262,0.000477,101.466875,0.001082,250.350116,17.193572,18.245796,322.000064
2020-08-04,3.6732,76.791274,105.017804,481.616195,1.795406,582.74996,72.549595,1.39666,1.8002,1.7025,1.66211,2.0,84.770921,1.659233,0.376992,1927.670593,1.0,1.376532,6.916713,5.291199,1.0,8.9e-05,75.096241,11.712436,2.448426,2.016206,1.33136,1981.781,0.913643,0.027848,771.700087,6.974253,6.973699,3757.615685,585.155543,1.0,25.749999,94.369993,22.146754,178.057617,6.313902,58.584418,128.665401,15.988199,15.003017,35.267243,0.847589,2.13085,0.764988,0.764988,3.085,0.764988,5.773851,0.764988,51.869997,9633.147428,7.711893,209.226443,7.750049,24.864781,6.331172,111.160208,293.52249,14729.998968,3.41703,0.764988,75.061493,1192.657619,42104.99705,135.61999,0.764988,147.819549,0.709,105.776326,107.879992,76.732726,4115.543214,419.969893,899.999937,1193.299916,0.305955,0.833514,421.784012,9072.341754,1515.290836,185.545749,199.325047,17.199999,1.375938,9.337832,16.535853,3830.553762,52.234244,1361.31871,2846.68575,7.984448,356.999975,37.886534,39.699996,15.399999,743.121483,22.653948,4.2215,70.900003,17.199999,383.046615,34.760214,9.096429,120.153604,1.506467,0.38502,1.0,3.542442,3.505657,49.095184,167.634911,3.727242,6941.661982,3.64075,4.096899,99.639993,73.423095,955.567205,3.750848,8.232683,17.8292,55.299997,8.721999,1.373138,0.764988,9804.637296,580.586252,7.458,130.259991,21380.841466,20.899999,8.752331,512.534574,17.343318,31.037498,10.317536,3.51,2.724,2.281881,6.93135,6.764622,29.389898,2325.273292,27.78676,3687.037582,1.0,42.396813,10205.894713,248487.62483,258740.304453,23121.520435,114.081987,2.613882,555.981987,0.038451,0.000495,2.70255,0.711046,555.981987,0.000464,101.144281,0.001062,250.350048,17.376369,18.263385,321.999977
2020-08-05,3.6732,76.76,104.364579,481.616228,1.794611,579.635,72.570687,1.389015,1.8002,1.7025,1.652253,2.0,84.754161,1.647825,0.376997,1927.484581,1.0,1.369414,6.903363,5.2918,1.0,8.6e-05,74.795216,11.63878,2.438553,2.015199,1.326448,1976.510523,0.908098,0.027956,777.399629,6.941148,6.9356,3773.698085,588.541812,1.0,25.75,94.37,21.972899,177.982626,6.275551,58.3861,128.113324,15.9967,15.002869,35.228677,0.842275,2.1255,0.76186,0.76186,3.085,0.76186,5.773301,0.76186,51.87,9642.907267,7.708243,209.165712,7.75045,24.702091,6.289756,111.107431,290.5675,14580.999991,3.40236,0.76186,74.88945,1193.235455,42104.999973,134.94,0.76186,147.855605,0.709,105.601,107.78,76.906072,4110.554337,419.969921,899.999999,1186.09,0.305655,0.833182,418.750602,9066.385093,1511.842898,185.410675,199.325061,17.25224,1.373788,9.282398,16.437999,3849.11819,52.05134,1355.842289,2847.186262,7.98094,357.0,38.438501,39.7,15.400001,742.177314,22.35875,4.1945,70.900008,17.2,386.39,34.806594,8.947705,119.672295,1.503714,0.385016,1.0,3.552302,3.517862,49.079888,168.169051,3.707033,6940.991293,3.648218,4.0698,99.06,72.8129,959.01332,3.75034,8.232684,17.82746,55.3,8.6601,1.369197,0.76186,9826.321267,578.373267,7.458,130.26,21292.76706,20.9,8.748326,512.204649,17.252325,31.0295,10.309402,3.51,2.724,2.280324,7.05812,6.761372,29.352902,2324.999998,27.665229,3686.101058,1.0,42.786671,10206.855117,248487.642082,258740.322417,23097.65445,113.62847,2.614242,552.496505,0.03714,0.000491,2.70255,0.709284,552.496505,0.000457,100.510202,0.001028,250.350066,17.310982,18.27078,322.0
